"item1_1_player","item2_1_player","item3_1_player","item4_1_player","item5_1_player","item6_1_player","item7_1_player"
"Doran's Ring","Rod of Ages","Frost Queen's Claim","Seeker's Armguard","Ionian Boots of Lucidity","Needlessly Large Rod","Warding Totem (Trinket)"
"Frozen Heart","Giant's Belt","Doran's Ring","Sightstone","Frost Queen's Claim","Ionian Boots of Lucidity","Sweeping Lens (Trinket)"
"void","void","Boots of Speed","Frostfang","Doran's Ring","Fiendish Codex","Warding Totem (Trinket)"
"Frost Queen's Claim","void","Doran's Ring","Ionian Boots of Lucidity","Rod of Ages","Needlessly Large Rod","Farsight Alteration"
"Doran's Ring","Rabadon's Deathcap","Boots of Speed","Morellonomicon","Needlessly Large Rod","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Luden's Echo","Ionian Boots of Lucidity","Lich Bane","Blasting Wand","Amplifying Tome","Farsight Alteration"
"Corrupting Potion","Frost Queen's Claim","Vision Ward","Sorcerer's Shoes","Needlessly Large Rod","Aether Wisp","Warding Totem (Trinket)"
"Zhonya's Hourglass","Luden's Echo","Vision Ward","Doran's Ring","Ionian Boots of Lucidity","Athene's Unholy Grail","Farsight Alteration"
"Ionian Boots of Lucidity","Frost Queen's Claim","Rabadon's Deathcap","Rod of Ages","Amplifying Tome","Needlessly Large Rod","Farsight Alteration"
"Lich Bane","Enchantment: Alacrity","void","Frost Queen's Claim","Rabadon's Deathcap","Doran's Ring","Farsight Alteration"
"Doran's Ring","Rabadon's Deathcap","Frost Queen's Claim","Seeker's Armguard","Ionian Boots of Lucidity","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Seeker's Armguard","Doran's Ring","Ionian Boots of Lucidity","Rabadon's Deathcap","void","Farsight Alteration"
"Frost Queen's Claim","Mikael's Crucible","Zhonya's Hourglass","Luden's Echo","Rabadon's Deathcap","Sorcerer's Shoes","Warding Totem (Trinket)"
"Frost Queen's Claim","Ionian Boots of Lucidity","Fiendish Codex","Forbidden Idol","Doran's Ring","Amplifying Tome","Farsight Alteration"
"Sightstone","Frost Queen's Claim","Zeke's Harbinger","Total Biscuit of Rejuvenation","Chalice of Harmony","Boots of Mobility","Oracle Alteration"
"Doran's Ring","Athene's Unholy Grail","Ionian Boots of Lucidity","Amplifying Tome","void","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Athene's Unholy Grail","Ionian Boots of Lucidity","void","Rabadon's Deathcap","Abyssal Scepter","Farsight Alteration"
"Frost Queen's Claim","Rod of Ages","Ionian Boots of Lucidity","Doran's Ring","Needlessly Large Rod","void","Farsight Alteration"
"Luden's Echo","Rabadon's Deathcap","Morellonomicon","Ionian Boots of Lucidity","Needlessly Large Rod","Void Staff","Warding Totem (Trinket)"
"Frost Queen's Claim","Mejai's Soulstealer","Nashor's Tooth","Doran's Ring","Luden's Echo","Enchantment: Captain","Farsight Alteration"
"Needlessly Large Rod","Morellonomicon","Ionian Boots of Lucidity","Blasting Wand","Luden's Echo","Amplifying Tome","Warding Totem (Trinket)"
"Frost Queen's Claim","Seeker's Armguard","Doran's Ring","Doran's Ring","Ionian Boots of Lucidity","Needlessly Large Rod","Warding Totem (Trinket)"
"Doran's Ring","Doran's Ring","Morellonomicon","Sorcerer's Shoes","Rabadon's Deathcap","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Rod of Ages","Morellonomicon","Amplifying Tome","Doran's Ring","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Frost Queen's Claim","Rabadon's Deathcap","Ionian Boots of Lucidity","Blasting Wand","Luden's Echo","Amplifying Tome","Farsight Alteration"
"Corrupting Potion","Needlessly Large Rod","Athene's Unholy Grail","Sorcerer's Shoes","Seeker's Armguard","Rabadon's Deathcap","Warding Totem (Trinket)"
"Rod of Ages","Rabadon's Deathcap","Doran's Ring","Morellonomicon","Ionian Boots of Lucidity","void","Farsight Alteration"
"Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","Rod of Ages","Ardent Censer","Needlessly Large Rod","Farsight Alteration"
"Sightstone","Frost Queen's Claim","Locket of the Iron Solari","Boots of Mobility","Zeke's Harbinger","void","Oracle Alteration"
"Mikael's Crucible","Frost Queen's Claim","Zeke's Harbinger","Sightstone","Enchantment: Captain","Forbidden Idol","Oracle Alteration"
"Doran's Ring","Ionian Boots of Lucidity","Negatron Cloak","Morellonomicon","Rabadon's Deathcap","Needlessly Large Rod","Warding Totem (Trinket)"
"Frost Queen's Claim","Rabadon's Deathcap","Doran's Ring","Ionian Boots of Lucidity","void","void","Warding Totem (Trinket)"
"Needlessly Large Rod","Frost Queen's Claim","Blasting Wand","Rod of Ages","Lich Bane","Ionian Boots of Lucidity","Farsight Alteration"
"Frost Queen's Claim","Needlessly Large Rod","Luden's Echo","Mejai's Soulstealer","Sorcerer's Shoes","void","Warding Totem (Trinket)"
"Doran's Ring","Morellonomicon","Aether Wisp","Ionian Boots of Lucidity","Rod of Ages","Needlessly Large Rod","Farsight Alteration"
"Doran's Ring","Blasting Wand","Ionian Boots of Lucidity","Luden's Echo","Needlessly Large Rod","Morellonomicon","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Rod of Ages","Needlessly Large Rod","Doran's Ring","Aether Wisp","Farsight Alteration"
"Rabadon's Deathcap","Aether Wisp","Ionian Boots of Lucidity","Doran's Ring","Doran's Ring","Rod of Ages","Farsight Alteration"
"Ionian Boots of Lucidity","Frost Queen's Claim","Rod of Ages","Fiendish Codex","Faerie Charm","Faerie Charm","Warding Totem (Trinket)"
"Amplifying Tome","Fiendish Codex","Rod of Ages","Doran's Ring","Ionian Boots of Lucidity","Rabadon's Deathcap","Farsight Alteration"
"Frost Queen's Claim","Void Staff","Luden's Echo","Morellonomicon","Rabadon's Deathcap","Ionian Boots of Lucidity","Farsight Alteration"
"Zhonya's Hourglass","Enchantment: Distortion","Doran's Ring","Morellonomicon","Amplifying Tome","Blasting Wand","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Rabadon's Deathcap","Athene's Unholy Grail","Doran's Ring","Doran's Ring","Sheen","Warding Totem (Trinket)"
"Frost Queen's Claim","Rabadon's Deathcap","Blasting Wand","Doran's Ring","Ionian Boots of Lucidity","Amplifying Tome","Farsight Alteration"
"Doran's Ring","Rod of Ages","Morellonomicon","Doran's Ring","Ionian Boots of Lucidity","void","Warding Totem (Trinket)"
"void","Sightstone","Frost Queen's Claim","Rod of Ages","Boots of Mobility","Crystalline Bracer","Sweeping Lens (Trinket)"
"Doran's Ring","Rod of Ages","Ionian Boots of Lucidity","Lich Bane","Health Potion","Blasting Wand","Warding Totem (Trinket)"
"Doran's Ring","Athene's Unholy Grail","Sorcerer's Shoes","Rabadon's Deathcap","Amplifying Tome","void","Warding Totem (Trinket)"
"Blasting Wand","Frost Queen's Claim","Luden's Echo","Ionian Boots of Lucidity","Lich Bane","Needlessly Large Rod","Farsight Alteration"
"Luden's Echo","Rabadon's Deathcap","Frost Queen's Claim","Void Staff","Enchantment: Alacrity","Giant's Belt","Oracle Alteration"
"Frost Queen's Claim","Rod of Ages","Doran's Ring","Blasting Wand","Doran's Ring","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Doran's Ring","Rod of Ages","Ionian Boots of Lucidity","Needlessly Large Rod","void","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Luden's Echo","Ionian Boots of Lucidity","void","Doran's Ring","Farsight Alteration"
"Rabadon's Deathcap","Amplifying Tome","Mejai's Soulstealer","Needlessly Large Rod","Athene's Unholy Grail","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Luden's Echo","Frost Queen's Claim","Ionian Boots of Lucidity","Doran's Ring","Needlessly Large Rod","Blasting Wand","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Sightstone","The Dark Seal","void","void","Oracle Alteration"
"Needlessly Large Rod","Amplifying Tome","Blasting Wand","Morellonomicon","Doran's Ring","Sorcerer's Shoes","Warding Totem (Trinket)"
"Doran's Ring","Zhonya's Hourglass","void","void","Rod of Ages","Ionian Boots of Lucidity","Farsight Alteration"
"Doran's Ring","Athene's Unholy Grail","Sorcerer's Shoes","Blasting Wand","Amplifying Tome","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Ionian Boots of Lucidity","Rabadon's Deathcap","Amplifying Tome","void","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","Ionian Boots of Lucidity","Seeker's Armguard","Rod of Ages","Needlessly Large Rod","Warding Totem (Trinket)"
"Frost Queen's Claim","Needlessly Large Rod","Doran's Ring","Doran's Ring","Ionian Boots of Lucidity","Blasting Wand","Warding Totem (Trinket)"
"Sheen","Vision Ward","Enchantment: Distortion","Athene's Unholy Grail","Doran's Ring","Rod of Ages","Farsight Alteration"
"Frost Queen's Claim","Needlessly Large Rod","Ionian Boots of Lucidity","Rod of Ages","Blasting Wand","Amplifying Tome","Farsight Alteration"
"Rabadon's Deathcap","Frost Queen's Claim","Luden's Echo","Sorcerer's Shoes","Mejai's Soulstealer","Blasting Wand","Farsight Alteration"
"Rod of Ages","Needlessly Large Rod","Frost Queen's Claim","Sorcerer's Shoes","Seeker's Armguard","Morellonomicon","Farsight Alteration"
"Ionian Boots of Lucidity","Void Staff","Rabadon's Deathcap","Frost Queen's Claim","Luden's Echo","Health Potion","Farsight Alteration"
"Frost Queen's Claim","Sightstone","Locket of the Iron Solari","Vision Ward","Boots of Speed","Chalice of Harmony","Oracle Alteration"
"Frost Queen's Claim","Sightstone","Total Biscuit of Rejuvenation","Ruby Crystal","Boots of Mobility","Null-Magic Mantle","Sweeping Lens (Trinket)"
"Morellonomicon","Lich Bane","Needlessly Large Rod","Blasting Wand","Ionian Boots of Lucidity","Luden's Echo","Farsight Alteration"
"Ionian Boots of Lucidity","Morellonomicon","Rod of Ages","Doran's Ring","Blasting Wand","Needlessly Large Rod","Warding Totem (Trinket)"
"Zhonya's Hourglass","Frost Queen's Claim","Rabadon's Deathcap","Luden's Echo","Ionian Boots of Lucidity","void","Farsight Alteration"
"Rod of Ages","Frost Queen's Claim","void","Enchantment: Distortion","Doran's Ring","Doran's Ring","Farsight Alteration"
"Frost Queen's Claim","Mejai's Soulstealer","Ionian Boots of Lucidity","Morellonomicon","Needlessly Large Rod","Blasting Wand","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Rod of Ages","Rabadon's Deathcap","void","void","Farsight Alteration"
"Frost Queen's Claim","Rabadon's Deathcap","Needlessly Large Rod","Ionian Boots of Lucidity","Doran's Ring","Aether Wisp","Farsight Alteration"
"Zeke's Harbinger","void","Eye of the Watchers","Mikael's Crucible","void","Ionian Boots of Lucidity","Oracle Alteration"
"Needlessly Large Rod","Amplifying Tome","Morellonomicon","Blasting Wand","Doran's Ring","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Frost Queen's Claim","Health Potion","Vision Ward","Doran's Ring","Rod of Ages","Farsight Alteration"
"deletedItem","Morellonomicon","Rabadon's Deathcap","Blasting Wand","Amplifying Tome","Lich Bane","Farsight Alteration"
"Frost Queen's Claim","Blasting Wand","Zhonya's Hourglass","Ionian Boots of Lucidity","Doran's Ring","Rabadon's Deathcap","Warding Totem (Trinket)"
"Rabadon's Deathcap","Aether Wisp","Athene's Unholy Grail","Void Staff","Ionian Boots of Lucidity","Mejai's Soulstealer","Farsight Alteration"
"The Dark Seal","Fiendish Codex","Total Biscuit of Rejuvenation","Vision Ward","Forbidden Idol","Boots of Speed","Warding Totem (Trinket)"
"Frost Queen's Claim","Zhonya's Hourglass","Sorcerer's Shoes","Abyssal Scepter","Rod of Ages","Rabadon's Deathcap","Farsight Alteration"
"Frost Queen's Claim","Doran's Ring","Luden's Echo","Ionian Boots of Lucidity","void","void","Farsight Alteration"
"Locket of the Iron Solari","Frost Queen's Claim","Boots of Swiftness","Sightstone","void","void","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Rod of Ages","Rabadon's Deathcap","void","Doran's Ring","void","Warding Totem (Trinket)"
"Ionian Boots of Lucidity","Rod of Ages","Frost Queen's Claim","Doran's Ring","Morellonomicon","Rabadon's Deathcap","Farsight Alteration"
"Rabadon's Deathcap","Ionian Boots of Lucidity","Doran's Ring","Frost Queen's Claim","Zhonya's Hourglass","Blasting Wand","Farsight Alteration"
"Zhonya's Hourglass","Doran's Ring","Morellonomicon","Sorcerer's Shoes","Needlessly Large Rod","Aether Wisp","Farsight Alteration"
"Frost Queen's Claim","Mikael's Crucible","Ionian Boots of Lucidity","Sightstone","Vision Ward","Total Biscuit of Rejuvenation","Oracle Alteration"
"Doran's Ring","Morellonomicon","Ionian Boots of Lucidity","Needlessly Large Rod","Rod of Ages","Amplifying Tome","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Fiendish Codex","Mejai's Soulstealer","Luden's Echo","Rabadon's Deathcap","Farsight Alteration"
"Needlessly Large Rod","Morellonomicon","The Dark Seal","deletedItem","Seeker's Armguard","void","Warding Totem (Trinket)"
"Frost Queen's Claim","Enchantment: Alacrity","Doran's Ring","Doran's Ring","Needlessly Large Rod","Morellonomicon","Farsight Alteration"
"Ionian Boots of Lucidity","Frost Queen's Claim","Sightstone","Total Biscuit of Rejuvenation","void","Vision Ward","Warding Totem (Trinket)"
"Rabadon's Deathcap","void","Athene's Unholy Grail","Needlessly Large Rod","Doran's Ring","Ionian Boots of Lucidity","Warding Totem (Trinket)"
"Frost Queen's Claim","Needlessly Large Rod","Vision Ward","Boots of Speed","Rod of Ages","Doran's Ring","Warding Totem (Trinket)"
"Rod of Ages","Ionian Boots of Lucidity","Rabadon's Deathcap","Doran's Ring","Amplifying Tome","void","Farsight Alteration"
"Sorcerer's Shoes","Athene's Unholy Grail","Morellonomicon","Rabadon's Deathcap","Void Staff","void","Farsight Alteration"
"Ionian Boots of Lucidity","Frost Queen's Claim","Abyssal Scepter","Vision Ward","Rabadon's Deathcap","Needlessly Large Rod","Farsight Alteration"
"Doran's Ring","Total Biscuit of Rejuvenation","Morellonomicon","Boots of Speed","void","void","Warding Totem (Trinket)"
"Corrupting Potion","Guinsoo's Rageblade","Sorcerer's Shoes","Doran's Ring","Fiendish Codex","void","Warding Totem (Trinket)"
"Morellonomicon","void","Ionian Boots of Lucidity","Rod of Ages","Doran's Ring","Needlessly Large Rod","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Doran's Ring","Zhonya's Hourglass","Rabadon's Deathcap","Blasting Wand","Farsight Alteration"
"Doran's Ring","void","Rod of Ages","Rabadon's Deathcap","Ionian Boots of Lucidity","Fiendish Codex","Farsight Alteration"
"Frost Queen's Claim","Ionian Boots of Lucidity","Rod of Ages","Needlessly Large Rod","Blasting Wand","Doran's Ring","Oracle Alteration"
"Blasting Wand","Rod of Ages","Frost Queen's Claim","Ionian Boots of Lucidity","Rabadon's Deathcap","Lich Bane","Farsight Alteration"
"Needlessly Large Rod","Doran's Ring","deletedItem","Athene's Unholy Grail","Blasting Wand","Doran's Ring","Warding Totem (Trinket)"
"Void Staff","Frost Queen's Claim","Enchantment: Distortion","Rod of Ages","Rabadon's Deathcap","Negatron Cloak","Farsight Alteration"
"Needlessly Large Rod","Frost Queen's Claim","Rabadon's Deathcap","Luden's Echo","Lich Bane","Enchantment: Distortion","Farsight Alteration"
"Blasting Wand","Morellonomicon","Luden's Echo","Needlessly Large Rod","Ionian Boots of Lucidity","Aether Wisp","Warding Totem (Trinket)"
"Doran's Ring","Doran's Ring","void","Boots of Speed","Forbidden Idol","void","Warding Totem (Trinket)"
"Doran's Ring","Seeker's Armguard","Doran's Ring","Ionian Boots of Lucidity","Total Biscuit of Rejuvenation","void","Warding Totem (Trinket)"
"Mejai's Soulstealer","Rod of Ages","Ionian Boots of Lucidity","Void Staff","Luden's Echo","Rabadon's Deathcap","Oracle Alteration"
"Doran's Ring","void","Zhonya's Hourglass","Ardent Censer","Ionian Boots of Lucidity","Morellonomicon","Farsight Alteration"
"Doran's Ring","Athene's Unholy Grail","Ionian Boots of Lucidity","Aether Wisp","Needlessly Large Rod","Frost Queen's Claim","Warding Totem (Trinket)"
"Ruby Crystal","Doran's Ring","Frozen Heart","Sightstone","Locket of the Iron Solari","Ionian Boots of Lucidity","Sweeping Lens (Trinket)"
"Ionian Boots of Lucidity","Zhonya's Hourglass","Doran's Ring","Void Staff","Rod of Ages","void","Farsight Alteration"
"Frost Queen's Claim","Needlessly Large Rod","Rabadon's Deathcap","Luden's Echo","Sorcerer's Shoes","Void Staff","Warding Totem (Trinket)"
"Frost Queen's Claim","Doran's Ring","Enchantment: Distortion","Rabadon's Deathcap","Sheen","void","Farsight Alteration"
"Doran's Ring","Fiendish Codex","Boots of Speed","Forbidden Idol","Amplifying Tome","void","Warding Totem (Trinket)"
"Zhonya's Hourglass","Sorcerer's Shoes","Luden's Echo","Doran's Ring","Doran's Ring","void","Warding Totem (Trinket)"
"Doran's Ring","Rabadon's Deathcap","Void Staff","Ionian Boots of Lucidity","Morellonomicon","Needlessly Large Rod","Oracle Alteration"
"Doran's Ring","Chalice of Harmony","Total Biscuit of Rejuvenation","Boots of Speed","void","void","Warding Totem (Trinket)"
"Doran's Ring","Frost Queen's Claim","Doran's Ring","Ionian Boots of Lucidity","Athene's Unholy Grail","Haunting Guise","Warding Totem (Trinket)"
"Frost Queen's Claim","Rod of Ages","Ionian Boots of Lucidity","Doran's Ring","void","void","Farsight Alteration"
"Zhonya's Hourglass","Rod of Ages","Frost Queen's Claim","Rabadon's Deathcap","Ionian Boots of Lucidity","void","Farsight Alteration"
"Doran's Ring","Total Biscuit of Rejuvenation","Frost Queen's Claim","Doran's Ring","Ionian Boots of Lucidity","Needlessly Large Rod","Warding Totem (Trinket)"
"Fiendish Codex","Ionian Boots of Lucidity","Frost Queen's Claim","Doran's Ring","Forbidden Idol","Doran's Ring","Farsight Alteration"
"Sorcerer's Shoes","Zhonya's Hourglass","Needlessly Large Rod","Morellonomicon","Amplifying Tome","Blasting Wand","Warding Totem (Trinket)"
"Sorcerer's Shoes","Corrupting Potion","Needlessly Large Rod","Doran's Ring","Morellonomicon","Luden's Echo","Warding Totem (Trinket)"
"Zhonya's Hourglass","Rod of Ages","Doran's Ring","Ionian Boots of Lucidity","Doran's Ring","void","Oracle Alteration"
"Lich Bane","Rod of Ages","Ionian Boots of Lucidity","Aether Wisp","Rabadon's Deathcap","Void Staff","Warding Totem (Trinket)"
"Doran's Ring","Doran's Ring","Frost Queen's Claim","Ionian Boots of Lucidity","void","Rod of Ages","Farsight Alteration"
