"colloq","consumeOnFull","consumed","depth","description","effect.Effect1Amount","effect.Effect2Amount","effect.Effect3Amount","effect.Effect4Amount","effect.Effect5Amount","effect.Effect6Amount","effect.Effect7Amount","effect.Effect8Amount","from","gold.base","gold.purchasable","gold.sell","gold.total","group","hideFromAll","id","image.full","image.group","image.h","image.sprite","image.w","image.x","image.y","inStore","into","maps.1","maps.10","maps.11","maps.12","maps.14","maps.8","name","plaintext","requiredChampion","sanitizedDescription","specialRecipe","stacks","stats.FlatArmorMod","stats.FlatCritChanceMod","stats.FlatHPPoolMod","stats.FlatHPRegenMod","stats.FlatMPPoolMod","stats.FlatMagicDamageMod","stats.FlatMovementSpeedMod","stats.FlatPhysicalDamageMod","stats.FlatSpellBlockMod","stats.PercentAttackSpeedMod","stats.PercentLifeStealMod","stats.PercentMovementSpeedMod","tags"
"","","","2","<stats>+225 Health<br><mana>+300 Mana</mana></stats><br><br><unique>UNIQUE Passive - Valor's Reward:</unique> Upon leveling up, restores 150 Health and 200 Mana over 8 seconds.","150","200","8","","","","","","[""1028"",""1027""]","450","true","840","1200","","","3010","3010.png","item","48","item0.png","48","288","240","","[""3027"",""3029"",""3800""]","false","true","true","true","false","true","Catalyst the Protector","Restores Health and Mana upon leveling up","","+225 Health +300 Mana UNIQUE Passive - Valor's Reward: Upon leveling up, restores 150 Health and 200 Mana over 8 seconds.","","","","","225.0","","300.0","","","","","","","","[""Health"",""HealthRegen"",""Mana"",""ManaRegen""]"
"","","","2","<unique>UNIQUE Passive - Enhanced Movement:</unique> +60 Movement Speed<br><unique>UNIQUE Passive - Slow Resist:</unique> Movement slowing effects are reduced by 25%.","0.25","","","","","","","","[""1001""]","600","true","630","900","BootsUpgrades","","3009","3009.png","item","48","item0.png","48","240","240","","[""1306"",""1308"",""1305"",""1307""]","false","true","true","true","false","true","Boots of Swiftness","Enhances Movement Speed and reduces the effect of slows","","UNIQUE Passive - Enhanced Movement: +60 Movement Speed UNIQUE Passive - Slow Resist: Movement slowing effects are reduced by 25%.","","","","","","","","","60.0","","","","","","[""Boots""]"
"","","","3","<stats>+25 Attack Damage<br><mana>+250 Mana<br>+25% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +8 maximum Mana (max +750 Mana) for each basic attack, spell cast, and Mana expenditure (occurs up to 2 times every 6 seconds).<br><br>Transforms into Muramana at +750 Mana.<br></mana>","0.02","8","750","2","6","","","","[""3073"",""1037""]","775","true","1680","2400","","","3008","3008.png","item","48","item0.png","48","192","240","","[""3043""]","false","false","false","false","false","true","Manamune (Crystal Scar)","Increases Attack Damage based on maximum Mana","","+25 Attack Damage +250 Mana +25% Base Mana Regen UNIQUE Passive - Awe: Grants bonus Attack Damage equal to 2% of maximum Mana. UNIQUE Passive - Mana Charge: Grants +8 maximum Mana (max +750 Mana) for each basic attack, spell cast, and Mana expenditure (occurs up to 2 times every 6 seconds). Transforms into Muramana at +750 Mana.","","","","","","","250.0","","","25.0","","","","","[""Damage"",""Mana"",""ManaRegen"",""OnHit""]"
"aa","","","3","<stats>+80 Ability Power<br><mana>+250 Mana<br>+50% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Insight:</unique> Grants Ability Power equal to 3% of maximum Mana.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +10 maximum Mana (max +750 Mana) for each spell cast and Mana expenditure (occurs up to 2 times every 6 seconds). Transforms into Seraph's Embrace at +750 Mana.<br></mana>","0.03","10","750","2","6","","","","[""3073"",""1058""]","1100","true","2170","3100","","","3007","3007.png","item","48","item0.png","48","144","240","","[""3048""]","false","false","false","false","false","true","Archangel's Staff (Crystal Scar)","Increases Ability Power based on maximum Mana","","+80 Ability Power +250 Mana +50% Base Mana Regen UNIQUE Passive - Insight: Grants Ability Power equal to 3% of maximum Mana. UNIQUE Passive - Mana Charge: Grants +10 maximum Mana (max +750 Mana) for each spell cast and Mana expenditure (occurs up to 2 times every 6 seconds). Transforms into Seraph's Embrace at +750 Mana.","","","","","","","250.0","80.0","","","","","","","[""Mana"",""ManaRegen"",""SpellDamage""]"
"","","","2","<stats> +30% Attack Speed</stats><br><br><unique>UNIQUE Passive - Enhanced Movement:</unique> +45 Movement Speed","","","","","","","","","[""1001"",""1042""]","500","true","770","1100","BootsUpgrades","","3006","3006.png","item","48","item0.png","48","96","240","","[""1301"",""1303"",""1300"",""1302""]","false","true","true","true","false","true","Berserker's Greaves","Enhances Movement Speed and Attack Speed","","+30% Attack Speed UNIQUE Passive - Enhanced Movement: +45 Movement Speed","","","","","","","","","45.0","","","0.3","","","[""AttackSpeed"",""Boots""]"
"","","","3","<stats>+25 Attack Damage<br><mana>+250 Mana<br>+25% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Awe:</unique> Grants bonus Attack Damage equal to 2% of maximum Mana.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +4 maximum Mana (max +750 Mana) for each basic attack, spell cast, and Mana expenditure (occurs up to 2 times every 8 seconds). Grants 1 maximum Mana every 8 seconds.<br><br>Transforms into Muramana at +750 Mana.</mana>","0.02","4","750","2","8","1","","","[""3070"",""1037""]","775","true","1680","2400","","","3004","3004.png","item","48","item0.png","48","48","240","","[""3042""]","false","true","true","true","false","false","Manamune","Increases Attack Damage based on maximum Mana","","+25 Attack Damage +250 Mana +25% Base Mana Regen UNIQUE Passive - Awe: Grants bonus Attack Damage equal to 2% of maximum Mana. UNIQUE Passive - Mana Charge: Grants +4 maximum Mana (max +750 Mana) for each basic attack, spell cast, and Mana expenditure (occurs up to 2 times every 8 seconds). Grants 1 maximum Mana every 8 seconds. Transforms into Muramana at +750 Mana.","","","","","","","250.0","","","25.0","","","","","[""Damage"",""Mana"",""ManaRegen"",""OnHit""]"
"aa","","","3","<stats>+80 Ability Power<br><mana>+250 Mana<br>+50% Base Mana Regen </mana></stats><br><br><mana><unique>UNIQUE Passive - Insight:</unique> Grants Ability Power equal to 3% of maximum Mana.<br><unique>UNIQUE Passive - Mana Charge:</unique> Grants +8 maximum Mana (max +750 Mana) for each spell cast and Mana expenditure (occurs up to 2 times every 8 seconds). Transforms into Seraph's Embrace at +750 Mana.</mana>","0.03","8","750","2","8","","","","[""3070"",""1058""]","1100","true","2170","3100","","","3003","3003.png","item","48","item0.png","48","0","240","","[""3040""]","false","true","true","true","false","false","Archangel's Staff","Increases Ability Power based on maximum Mana","","+80 Ability Power +250 Mana +50% Base Mana Regen UNIQUE Passive - Insight: Grants Ability Power equal to 3% of maximum Mana. UNIQUE Passive - Mana Charge: Grants +8 maximum Mana (max +750 Mana) for each spell cast and Mana expenditure (occurs up to 2 times every 8 seconds). Transforms into Seraph's Embrace at +750 Mana.","","","","","","","250.0","80.0","","","","","","","[""Mana"",""ManaRegen"",""SpellDamage""]"
"","","","2","<stats>+30 Attack Damage<br>+40 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> Basic attacks grant +8% Attack Speed, +3 Attack Damage, and +4 Ability Power for 5 seconds (stacks up to 8 times, melee attacks grant 2 stacks). While you have 8 stacks, gain <unlockedPassive>Guinsoo's Rage</unlockedPassive>.<br><br><unlockedPassive>Guinsoo's Rage:</unlockedPassive> Basic attacks deal bonus magic damage on hit equal to 20 + 15% of bonus Attack Damage and 7.5% of Ability Power to the target and nearby enemy units.","0.08","4","3","5","8","0.15","0.075","20","[""1026"",""1037""]","1075","true","1960","2800","","","3124","3124.png","item","48","item1.png","48","96","96","","","false","true","true","true","false","true","Guinsoo's Rageblade","Increases Ability Power and Attack Damage","","+30 Attack Damage +40 Ability Power UNIQUE Passive: Basic attacks grant +8% Attack Speed, +3 Attack Damage, and +4 Ability Power for 5 seconds (stacks up to 8 times, melee attacks grant 2 stacks). While you have 8 stacks, gain Guinsoo's Rage. Guinsoo's Rage: Basic attacks deal bonus magic damage on hit equal to 20 + 15% of bonus Attack Damage and 7.5% of Ability Power to the target and nearby enemy units.","","","","","","","","40.0","","30.0","","","","","[""AttackSpeed"",""Damage"",""OnHit"",""SpellDamage""]"
"","","","3","<stats>+500 Health<br><mana>+300 Mana</mana><br>+100% Base Health Regen </stats><br><br><unique>UNIQUE Active:</unique> Grants +60% Movement Speed to nearby allies when moving towards enemies or enemy turrets for 3 seconds. After 3 seconds, a shockwave is emitted, slowing nearby enemy champion Movement Speed by 80% for 1 second(s) (90 second cooldown).<br><br>This effect may be reactivated early to instantly release the shockwave.","0.6","3","-0.8","1","90","","","","[""3010"",""3801""]","750","true","1820","2600","","","3800","3800.png","item","48","item2.png","48","192","288","","","false","true","true","true","false","true","Righteous Glory","Grants Health, Mana. Activate to speed towards enemies and slow them.","","+500 Health +300 Mana +100% Base Health Regen UNIQUE Active: Grants +60% Movement Speed to nearby allies when moving towards enemies or enemy turrets for 3 seconds. After 3 seconds, a shockwave is emitted, slowing nearby enemy champion Movement Speed by 80% for 1 second(s) (90 second cooldown). This effect may be reactivated early to instantly release the shockwave.","","","","","500.0","","300.0","","","","","","","","[""Active"",""Health"",""HealthRegen"",""Mana"",""NonbootsMovement"",""Slow""]"
"","","","2","<stats>+200 Health<br>+50% Base Health Regen </stats>","","","","","","","","","[""1028"",""1006""]","100","true","455","650","","","3801","3801.png","item","48","item2.png","48","240","288","","[""3105"",""3083"",""3084"",""3102"",""3800""]","false","true","true","true","false","true","Crystalline Bracer","Grants Health and Health Regen","","+200 Health +50% Base Health Regen","","","","","200.0","","","","","","","","","","[""Health"",""HealthRegen""]"
"","","","2","<stats>+40 Ability Power</stats><br><br><unique>UNIQUE Passive:</unique> +12% <a href='SpellVamp'>Spell Vamp</a>","0.12","","","","","","","","[""1052"",""1052""]","330","true","840","1200","","","3145","3145.png","item","48","item1.png","48","144","144","","[""3146"",""3152""]","false","true","true","true","false","true","Hextech Revolver","Increases Spell Vamp and Ability Power","","+40 Ability Power UNIQUE Passive: +12% Spell Vamp","","","","","","","","40.0","","","","","","","[""SpellDamage"",""SpellVamp""]"
"","","","2","<stats>+25 Armor<br><mana>+250 Mana</mana></stats><br><br><unique>UNIQUE Passive:</unique> +10% Cooldown Reduction","-0.1","","","","","","","","[""1027"",""1029""]","350","true","700","1000","","","3024","3024.png","item","48","item0.png","48","0","288","","[""3110"",""3025"",""3050"",""3187""]","false","true","true","true","false","true","Glacial Shroud","Increases Armor and Cooldown Reduction","","+25 Armor +250 Mana UNIQUE Passive: +10% Cooldown Reduction","","","25.0","","","","250.0","","","","","","","","[""Armor"",""CooldownReduction"",""Mana""]"
"","","","3","<stats>+25 Attack Damage<br>+10% Life Steal</stats><br><br><active>UNIQUE Active:</active> Deals 100 magic damage and slows the target champion's Movement Speed by 25% for 2 seconds (90 second cooldown).","-0.25","2","90","100","","","","","[""1053"",""1036""]","400","true","1155","1650","","","3144","3144.png","item","48","item1.png","48","96","144","","[""3146"",""3153""]","false","true","true","true","false","true","Bilgewater Cutlass","Activate to deal magic damage and slow target champion","","+25 Attack Damage +10% Life Steal UNIQUE Active: Deals 100 magic damage and slows the target champion's Movement Speed by 25% for 2 seconds (90 second cooldown).","","","","","","","","","","25.0","","","0.1","","[""Active"",""Damage"",""LifeSteal"",""Slow""]"
"","","","3","<stats>+500 Health<br>+60 Armor<br>-10% Damage taken from Critical Strikes</stats><br><br><unique>UNIQUE Passive - Cold Steel:</unique> When hit by basic attacks, reduces the attacker's Attack Speed by 15% (1 second duration).<br><active>UNIQUE Active:</active> Slows the Movement Speed of nearby enemy units by 35% for 4 seconds (60 second cooldown).","4","0.1","-0.35","1","","","","","[""3082"",""1011""]","900","true","2030","2900","","","3143","3143.png","item","48","item1.png","48","48","144","","","false","true","true","true","false","true","Randuin's Omen","Greatly increases defenses, activate to slow nearby enemies","","+500 Health +60 Armor -10% Damage taken from Critical Strikes UNIQUE Passive - Cold Steel: When hit by basic attacks, reduces the attacker's Attack Speed by 15% (1 second duration). UNIQUE Active: Slows the Movement Speed of nearby enemy units by 35% for 4 seconds (60 second cooldown).","","","60.0","","500.0","","","","","","","","","","[""Active"",""Armor"",""Health"",""Slow""]"
"fm","","","3","<stats>+650 Health<br>+40 Attack Damage</stats><br><br><unique>UNIQUE Passive - Icy:</unique> Basic attacks slow the target's Movement Speed for 1.5 seconds on hit (40% slow for melee attacks, 30% slow for ranged attacks).","1.5","0.4","0.3","","","","","","[""3052"",""1037"",""1028""]","625","true","2170","3100","","","3022","3022.png","item","48","item0.png","48","384","240","","","false","true","true","true","false","true","Frozen Mallet","Basic attacks slow enemies","","+650 Health +40 Attack Damage UNIQUE Passive - Icy: Basic attacks slow the target's Movement Speed for 1.5 seconds on hit (40% slow for melee attacks, 30% slow for ranged attacks).","","","","","650.0","","","","","40.0","","","","","[""Damage"",""Health"",""OnHit"",""Slow""]"
